,Ori. ,Dest.,Connect movement,PC Mov. Id,Co-load on,Original mov. Id,Org. GTW,Dst. GTW,STD,Offset,STA,Mo,Tu,We,Th,Fr,Sa,Su,Truck type,Load M.,Kg per M.,Remarks,Travel Time,Travel time,Distance in km,Contract By,Costs,Cost beared by,Operator,Costs per km,Combined with Mov.,Unnamed: 31,DE,cost per hour,cost per km
191,CZ,SK,Y,PCCZ03SK02A,,,Ostrava,Strečno,1900-01-03 12:00:00,0.0,1900-01-03 14:00:00,X,X,X,X,X,,,Cargo 50 m3,,446,,0.08333333333333330,2.0,120,PPL,0,PPL,,,,,0,0.0,0.0
192,CZ,SK,Y,PCCZ03SK02B,,,Ostrava,Strečno,1900-01-03 20:00:00,0.0,1900-01-03 22:00:00,X,X,X,X,X,,,Cargo 50 m3,,446,,0.08333333333333330,2.0,120,PPL,0,PPL,,,,,0,0.0,0.0
193,CZ,SK,Y,PCCZ03SK02C,,,Ostrava,Strečno,1900-01-03 21:00:00,0.0,1900-01-03 23:00:00,X,X,X,X,X,,,Van 22m3,4.0,446,,0.08333333333333330,2.0,120,PPL,0,PPL,,,,,0,0.0,0.0
194,CZ,SK,Y,PCCZ07SK01A,,,Ricany - Jazlovice,Ivanka pri Dunaji,1900-01-03 05:00:00,0.0,1900-01-03 11:00:00,X,X,X,X,X,,,4 swap bodies,29.8,446,,0.25,6.0,330,PPL,0,PPL,,,,,0,0.0,0.0
195,CZ,SK,Y,PCCZ08SK02A,,,Zlin,Strečno,1900-01-03 20:00:00,0.0,1900-01-03 21:30:00,X,X,X,X,X,,,Van 15 m3,4.0,446,,01:30:00,1.5,130,PPL,0,PPL,,,,,0,0.0,0.0
196,SK,CZ,Y,PCSK01CZ07A,,,Ivanka pri Dunaji,Ricany - Jazlovice,1900-01-03 18:30:00,1.0,1900-01-03 00:01:00,X,X,X,X,X,,,Trailer,13.6,562,,1900-01-03 06:00:00,5.51666666666667,330,In Time,0,In Time,,,,,0,0.0,0.0
197,CZ,HU,Y,PCCZ01HU02A,,,Brno,OLK,1900-01-03 14:00:00,0.0,1900-01-03 22:00:00,X,X,X,X,X,,,Van 15 m3,4.0,446,,0.3333333333333330,8.0,320,PPL,0,PPL,,,,,0,0.0,0.0
198,HU,DE,Y,PCHU01DE93A,,,NPKK,Regensburg,1900-01-03 05:00:00,0.0,1900-01-03 14:00:00,X,X,X,X,X,X,,Van,3.0,562,Stopover at Slovakian Post in Bratislava,0.375,9.0,700,Magyar Posta,0,Magyar Posta,Magyar Posta,,,,1,0.0,0.0
199,SE,DE,Y,PCSE03DE24A,,,Helsingborg,Neumünster,1900-01-03 07:00:00,0.0,1900-01-03 13:00:00,,X,X,X,X,X,,Trailer,13.6,562,,,6.0,99999,DHL Freight ,0,,,,,,1,0.0,0.0
200,LT,DE,Y,PCLT01DE04A,,CBTFIDE01,Kaunas,Radefeld,1900-01-03 21:00:00,1.0,1900-01-03 15:00:00,X,X,X,,,X,,Trailer,13.6,562,,1900-01-03 18:00:00,18.0,1155,Posti / Itella,0,Posti / Itella,Posti / Itella,,,,1,0.0,0.0
