,0,1,2
2399,PZ 21 (Hamburg)-DE,Wernberg-AT,-0.0
2400,PZ 21 (Hamburg)-DE,Wals-AT,-0.0
2401,PZ 21 (Hamburg)-DE,Hall in Tirol-AT,-0.0
2402,PZ 21 (Hamburg)-DE,Liesing-AT,-0.0
2403,PZ 21 (Hamburg)-DE,Wundschuh-AT,-0.0
2404,PZ 46 (Dorsten)-DE,Hub Wien I-AT,-0.0
2405,PZ 46 (Dorsten)-DE,Hub Wien II-AT,-0.0
2406,PZ 46 (Dorsten)-DE,Hub Graz-AT,-0.0
2407,PZ 46 (Dorsten)-DE,Hagenbrunn-AT,-0.0
2408,PZ 46 (Dorsten)-DE,Allhaming-AT,-0.0
2409,PZ 46 (Dorsten)-DE,Enns-AT,-0.0
2410,PZ 46 (Dorsten)-DE,Wernberg-AT,-0.0
2411,PZ 46 (Dorsten)-DE,Wals-AT,-0.0
2412,PZ 46 (Dorsten)-DE,Hall in Tirol-AT,-0.0
2413,PZ 46 (Dorsten)-DE,Liesing-AT,-0.0
2414,PZ 46 (Dorsten)-DE,Wundschuh-AT,-0.0
2415,PZ 58 (Hagen)-DE,Hub Wien I-AT,-0.0
2416,PZ 58 (Hagen)-DE,Hub Wien II-AT,-0.0
2417,PZ 58 (Hagen)-DE,Hub Graz-AT,-0.0
2418,PZ 58 (Hagen)-DE,Hagenbrunn-AT,-0.0
2419,PZ 58 (Hagen)-DE,Allhaming-AT,-0.0
2420,PZ 58 (Hagen)-DE,Enns-AT,-0.0
2421,PZ 58 (Hagen)-DE,Wernberg-AT,-0.0
2422,PZ 58 (Hagen)-DE,Wals-AT,-0.0
2423,PZ 58 (Hagen)-DE,Hall in Tirol-AT,-0.0
2424,PZ 58 (Hagen)-DE,Liesing-AT,-0.0
2425,PZ 58 (Hagen)-DE,Wundschuh-AT,-0.0
2426,PZ 08 (Neumark)-DE,Hub Wien I-AT,-0.0
2427,PZ 08 (Neumark)-DE,Hub Wien II-AT,-0.0
2428,PZ 08 (Neumark)-DE,Hub Graz-AT,-0.0
2429,PZ 08 (Neumark)-DE,Hagenbrunn-AT,-0.0
2430,PZ 08 (Neumark)-DE,Allhaming-AT,-0.0
2431,PZ 08 (Neumark)-DE,Enns-AT,-0.0
2432,PZ 08 (Neumark)-DE,Wernberg-AT,-0.0
2433,PZ 08 (Neumark)-DE,Wals-AT,-0.0
2434,PZ 08 (Neumark)-DE,Hall in Tirol-AT,-0.0
2435,PZ 08 (Neumark)-DE,Liesing-AT,-0.0
2436,PZ 08 (Neumark)-DE,Wundschuh-AT,-0.0
2437,PZ 47 (Krefeld)-DE,Hub Wien I-AT,-0.0
2438,PZ 47 (Krefeld)-DE,Hub Wien II-AT,-0.0
2439,PZ 47 (Krefeld)-DE,Hub Graz-AT,-0.0
2440,PZ 47 (Krefeld)-DE,Hagenbrunn-AT,-0.0
2441,PZ 47 (Krefeld)-DE,Allhaming-AT,-0.0
2442,PZ 47 (Krefeld)-DE,Enns-AT,-0.0
2443,PZ 47 (Krefeld)-DE,Wernberg-AT,-0.0
2444,PZ 47 (Krefeld)-DE,Wals-AT,-0.0
2445,PZ 47 (Krefeld)-DE,Hall in Tirol-AT,-0.0
2446,PZ 47 (Krefeld)-DE,Liesing-AT,-0.0
2447,PZ 47 (Krefeld)-DE,Wundschuh-AT,-0.0
2448,PZ 15 (Rüdersdorf)-DE,Hub Wien I-AT,-0.0
2449,PZ 15 (Rüdersdorf)-DE,Hub Wien II-AT,-0.0
2450,PZ 15 (Rüdersdorf)-DE,Hub Graz-AT,-0.0
2451,PZ 15 (Rüdersdorf)-DE,Hagenbrunn-AT,-0.0
2452,PZ 15 (Rüdersdorf)-DE,Allhaming-AT,-0.0
2453,PZ 15 (Rüdersdorf)-DE,Enns-AT,-0.0
2454,PZ 15 (Rüdersdorf)-DE,Wernberg-AT,-0.0
2455,PZ 15 (Rüdersdorf)-DE,Wals-AT,-0.0
2456,PZ 15 (Rüdersdorf)-DE,Hall in Tirol-AT,-0.0
2457,PZ 15 (Rüdersdorf)-DE,Liesing-AT,-0.0
2458,PZ 15 (Rüdersdorf)-DE,Wundschuh-AT,-0.0
2459,PZ 24 (Neumünster)-DE,Hub Wien I-AT,-0.0
2460,PZ 24 (Neumünster)-DE,Hub Wien II-AT,-0.0
2461,PZ 24 (Neumünster)-DE,Hub Graz-AT,-0.0
2462,PZ 24 (Neumünster)-DE,Hagenbrunn-AT,-0.0
2463,PZ 24 (Neumünster)-DE,Allhaming-AT,-0.0
2464,PZ 24 (Neumünster)-DE,Enns-AT,-0.0
2465,PZ 24 (Neumünster)-DE,Wernberg-AT,-0.0
2466,PZ 24 (Neumünster)-DE,Wals-AT,-0.0
2467,PZ 24 (Neumünster)-DE,Hall in Tirol-AT,-0.0
2468,PZ 24 (Neumünster)-DE,Liesing-AT,-0.0
2469,PZ 24 (Neumünster)-DE,Wundschuh-AT,-0.0
2470,PZ 44 (Bochum) [im Bau]-DE,Hub Wien I-AT,-0.0
2471,PZ 44 (Bochum) [im Bau]-DE,Hub Wien II-AT,-0.0
2472,PZ 44 (Bochum) [im Bau]-DE,Hub Graz-AT,-0.0
2473,PZ 44 (Bochum) [im Bau]-DE,Hagenbrunn-AT,-0.0
2474,PZ 44 (Bochum) [im Bau]-DE,Allhaming-AT,-0.0
2475,PZ 44 (Bochum) [im Bau]-DE,Enns-AT,-0.0
2476,PZ 44 (Bochum) [im Bau]-DE,Wernberg-AT,-0.0
2477,PZ 44 (Bochum) [im Bau]-DE,Wals-AT,-0.0
2478,PZ 44 (Bochum) [im Bau]-DE,Hall in Tirol-AT,-0.0
2479,PZ 44 (Bochum) [im Bau]-DE,Liesing-AT,-0.0
2480,PZ 44 (Bochum) [im Bau]-DE,Wundschuh-AT,-0.0
2481,PZ 67 (Speyer)-DE,Brüssel-BE,-0.0
2482,PZ 50 (Köln)-DE,Brüssel-BE,0.0
2483,PZ 04 (Radefeld/Leipzig)-DE,Brüssel-BE,-0.0
2484,PZ 90 (Feucht/Nürnberg)-DE,Brüssel-BE,428.0
2485,PZ 77 (Lahr)-DE,Brüssel-BE,-0.0
2486,PZ 93 (Regensburg)-DE,Brüssel-BE,-0.0
2487,PZ 21 (Hamburg)-DE,Brüssel-BE,-0.0
2488,PZ 46 (Dorsten)-DE,Brüssel-BE,-0.0
2489,PZ 58 (Hagen)-DE,Brüssel-BE,-0.0
2490,PZ 08 (Neumark)-DE,Brüssel-BE,-0.0
2491,PZ 47 (Krefeld)-DE,Brüssel-BE,2000.0
2492,PZ 15 (Rüdersdorf)-DE,Brüssel-BE,-0.0
2493,PZ 24 (Neumünster)-DE,Brüssel-BE,-0.0
2494,PZ 44 (Bochum) [im Bau]-DE,Brüssel-BE,-0.0
2495,PZ 67 (Speyer)-DE,Sofia-BG,-0.0
2496,PZ 50 (Köln)-DE,Sofia-BG,-0.0
2497,PZ 04 (Radefeld/Leipzig)-DE,Sofia-BG,-0.0
2498,PZ 90 (Feucht/Nürnberg)-DE,Sofia-BG,6.0
2499,PZ 77 (Lahr)-DE,Sofia-BG,-0.0
2500,PZ 93 (Regensburg)-DE,Sofia-BG,1927.0
2501,PZ 21 (Hamburg)-DE,Sofia-BG,-0.0
2502,PZ 46 (Dorsten)-DE,Sofia-BG,-0.0
2503,PZ 58 (Hagen)-DE,Sofia-BG,-0.0
2504,PZ 08 (Neumark)-DE,Sofia-BG,-0.0
2505,PZ 47 (Krefeld)-DE,Sofia-BG,-0.0
2506,PZ 15 (Rüdersdorf)-DE,Sofia-BG,-0.0
2507,PZ 24 (Neumünster)-DE,Sofia-BG,-0.0
2508,PZ 44 (Bochum) [im Bau]-DE,Sofia-BG,-0.0
2509,PZ 67 (Speyer)-DE,Brno-CZ,-0.0
2510,PZ 67 (Speyer)-DE,Ostrava-CZ,-0.0
2511,PZ 67 (Speyer)-DE,Krupka 1-CZ,-0.0
2512,PZ 67 (Speyer)-DE,Plzen 1-CZ,59.0
2513,PZ 67 (Speyer)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
2514,PZ 67 (Speyer)-DE,Ricany -CZ,-0.0
2515,PZ 67 (Speyer)-DE,Zlin-CZ,-0.0
2516,PZ 67 (Speyer)-DE,Olomouc-CZ,-0.0
2517,PZ 50 (Köln)-DE,Brno-CZ,-0.0
2518,PZ 50 (Köln)-DE,Ostrava-CZ,-0.0
2519,PZ 50 (Köln)-DE,Krupka 1-CZ,-0.0
2520,PZ 50 (Köln)-DE,Plzen 1-CZ,0.0
2521,PZ 50 (Köln)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
2522,PZ 50 (Köln)-DE,Ricany -CZ,-0.0
2523,PZ 50 (Köln)-DE,Zlin-CZ,-0.0
2524,PZ 50 (Köln)-DE,Olomouc-CZ,-0.0
2525,PZ 04 (Radefeld/Leipzig)-DE,Brno-CZ,-0.0
2526,PZ 04 (Radefeld/Leipzig)-DE,Ostrava-CZ,-0.0
2527,PZ 04 (Radefeld/Leipzig)-DE,Krupka 1-CZ,1920.0
2528,PZ 04 (Radefeld/Leipzig)-DE,Plzen 1-CZ,-0.0
2529,PZ 04 (Radefeld/Leipzig)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
2530,PZ 04 (Radefeld/Leipzig)-DE,Ricany -CZ,-0.0
2531,PZ 04 (Radefeld/Leipzig)-DE,Zlin-CZ,-0.0
2532,PZ 04 (Radefeld/Leipzig)-DE,Olomouc-CZ,-0.0
2533,PZ 90 (Feucht/Nürnberg)-DE,Brno-CZ,-0.0
2534,PZ 90 (Feucht/Nürnberg)-DE,Ostrava-CZ,-0.0
2535,PZ 90 (Feucht/Nürnberg)-DE,Krupka 1-CZ,-0.0
2536,PZ 90 (Feucht/Nürnberg)-DE,Plzen 1-CZ,-0.0
2537,PZ 90 (Feucht/Nürnberg)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
2538,PZ 90 (Feucht/Nürnberg)-DE,Ricany -CZ,-0.0
2539,PZ 90 (Feucht/Nürnberg)-DE,Zlin-CZ,-0.0
2540,PZ 90 (Feucht/Nürnberg)-DE,Olomouc-CZ,-0.0
2541,PZ 77 (Lahr)-DE,Brno-CZ,-0.0
2542,PZ 77 (Lahr)-DE,Ostrava-CZ,-0.0
2543,PZ 77 (Lahr)-DE,Krupka 1-CZ,-0.0
2544,PZ 77 (Lahr)-DE,Plzen 1-CZ,-0.0
2545,PZ 77 (Lahr)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
2546,PZ 77 (Lahr)-DE,Ricany -CZ,-0.0
2547,PZ 77 (Lahr)-DE,Zlin-CZ,-0.0
2548,PZ 77 (Lahr)-DE,Olomouc-CZ,-0.0
2549,PZ 93 (Regensburg)-DE,Brno-CZ,-0.0
2550,PZ 93 (Regensburg)-DE,Ostrava-CZ,-0.0
2551,PZ 93 (Regensburg)-DE,Krupka 1-CZ,-0.0
2552,PZ 93 (Regensburg)-DE,Plzen 1-CZ,0.0
2553,PZ 93 (Regensburg)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
2554,PZ 93 (Regensburg)-DE,Ricany -CZ,-0.0
2555,PZ 93 (Regensburg)-DE,Zlin-CZ,-0.0
2556,PZ 93 (Regensburg)-DE,Olomouc-CZ,-0.0
2557,PZ 21 (Hamburg)-DE,Brno-CZ,-0.0
2558,PZ 21 (Hamburg)-DE,Ostrava-CZ,-0.0
2559,PZ 21 (Hamburg)-DE,Krupka 1-CZ,-0.0
2560,PZ 21 (Hamburg)-DE,Plzen 1-CZ,-0.0
2561,PZ 21 (Hamburg)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
2562,PZ 21 (Hamburg)-DE,Ricany -CZ,-0.0
2563,PZ 21 (Hamburg)-DE,Zlin-CZ,-0.0
2564,PZ 21 (Hamburg)-DE,Olomouc-CZ,-0.0
2565,PZ 46 (Dorsten)-DE,Brno-CZ,-0.0
2566,PZ 46 (Dorsten)-DE,Ostrava-CZ,-0.0
2567,PZ 46 (Dorsten)-DE,Krupka 1-CZ,-0.0
2568,PZ 46 (Dorsten)-DE,Plzen 1-CZ,-0.0
2569,PZ 46 (Dorsten)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
2570,PZ 46 (Dorsten)-DE,Ricany -CZ,-0.0
2571,PZ 46 (Dorsten)-DE,Zlin-CZ,-0.0
2572,PZ 46 (Dorsten)-DE,Olomouc-CZ,-0.0
2573,PZ 58 (Hagen)-DE,Brno-CZ,-0.0
2574,PZ 58 (Hagen)-DE,Ostrava-CZ,-0.0
2575,PZ 58 (Hagen)-DE,Krupka 1-CZ,-0.0
2576,PZ 58 (Hagen)-DE,Plzen 1-CZ,-0.0
2577,PZ 58 (Hagen)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
2578,PZ 58 (Hagen)-DE,Ricany -CZ,-0.0
2579,PZ 58 (Hagen)-DE,Zlin-CZ,-0.0
2580,PZ 58 (Hagen)-DE,Olomouc-CZ,-0.0
2581,PZ 08 (Neumark)-DE,Brno-CZ,-0.0
2582,PZ 08 (Neumark)-DE,Ostrava-CZ,-0.0
2583,PZ 08 (Neumark)-DE,Krupka 1-CZ,-0.0
2584,PZ 08 (Neumark)-DE,Plzen 1-CZ,-0.0
2585,PZ 08 (Neumark)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
2586,PZ 08 (Neumark)-DE,Ricany -CZ,-0.0
2587,PZ 08 (Neumark)-DE,Zlin-CZ,-0.0
2588,PZ 08 (Neumark)-DE,Olomouc-CZ,-0.0
2589,PZ 47 (Krefeld)-DE,Brno-CZ,-0.0
2590,PZ 47 (Krefeld)-DE,Ostrava-CZ,-0.0
2591,PZ 47 (Krefeld)-DE,Krupka 1-CZ,-0.0
2592,PZ 47 (Krefeld)-DE,Plzen 1-CZ,-0.0
2593,PZ 47 (Krefeld)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
2594,PZ 47 (Krefeld)-DE,Ricany -CZ,-0.0
2595,PZ 47 (Krefeld)-DE,Zlin-CZ,-0.0
2596,PZ 47 (Krefeld)-DE,Olomouc-CZ,-0.0
2597,PZ 15 (Rüdersdorf)-DE,Brno-CZ,-0.0
2598,PZ 15 (Rüdersdorf)-DE,Ostrava-CZ,-0.0
2599,PZ 15 (Rüdersdorf)-DE,Krupka 1-CZ,-0.0
2600,PZ 15 (Rüdersdorf)-DE,Plzen 1-CZ,-0.0
2601,PZ 15 (Rüdersdorf)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
2602,PZ 15 (Rüdersdorf)-DE,Ricany -CZ,-0.0
2603,PZ 15 (Rüdersdorf)-DE,Zlin-CZ,-0.0
2604,PZ 15 (Rüdersdorf)-DE,Olomouc-CZ,-0.0
2605,PZ 24 (Neumünster)-DE,Brno-CZ,-0.0
2606,PZ 24 (Neumünster)-DE,Ostrava-CZ,-0.0
2607,PZ 24 (Neumünster)-DE,Krupka 1-CZ,-0.0
2608,PZ 24 (Neumünster)-DE,Plzen 1-CZ,-0.0
2609,PZ 24 (Neumünster)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
2610,PZ 24 (Neumünster)-DE,Ricany -CZ,-0.0
2611,PZ 24 (Neumünster)-DE,Zlin-CZ,-0.0
2612,PZ 24 (Neumünster)-DE,Olomouc-CZ,-0.0
2613,PZ 44 (Bochum) [im Bau]-DE,Brno-CZ,-0.0
2614,PZ 44 (Bochum) [im Bau]-DE,Ostrava-CZ,-0.0
2615,PZ 44 (Bochum) [im Bau]-DE,Krupka 1-CZ,-0.0
2616,PZ 44 (Bochum) [im Bau]-DE,Plzen 1-CZ,-0.0
2617,PZ 44 (Bochum) [im Bau]-DE,Hradec Kralove - Brezhrad-CZ,-0.0
2618,PZ 44 (Bochum) [im Bau]-DE,Ricany -CZ,-0.0
2619,PZ 44 (Bochum) [im Bau]-DE,Zlin-CZ,-0.0
2620,PZ 44 (Bochum) [im Bau]-DE,Olomouc-CZ,-0.0
2621,PZ 67 (Speyer)-DE,Kolding-DK,-0.0
2622,PZ 50 (Köln)-DE,Kolding-DK,-0.0
2623,PZ 04 (Radefeld/Leipzig)-DE,Kolding-DK,-0.0
2624,PZ 90 (Feucht/Nürnberg)-DE,Kolding-DK,-0.0
2625,PZ 77 (Lahr)-DE,Kolding-DK,-0.0
2626,PZ 93 (Regensburg)-DE,Kolding-DK,-0.0
2627,PZ 21 (Hamburg)-DE,Kolding-DK,513.0
2628,PZ 46 (Dorsten)-DE,Kolding-DK,-0.0
2629,PZ 58 (Hagen)-DE,Kolding-DK,-0.0
2630,PZ 08 (Neumark)-DE,Kolding-DK,-0.0
2631,PZ 47 (Krefeld)-DE,Kolding-DK,-0.0
2632,PZ 15 (Rüdersdorf)-DE,Kolding-DK,-0.0
2633,PZ 24 (Neumünster)-DE,Kolding-DK,-0.0
2634,PZ 44 (Bochum) [im Bau]-DE,Kolding-DK,-0.0
2635,PZ 67 (Speyer)-DE,Barcelona-ES,-0.0
2636,PZ 67 (Speyer)-DE,Madrid-ES,-0.0
2637,PZ 67 (Speyer)-DE,Araba (Vitoria)-ES,-0.0
2638,PZ 50 (Köln)-DE,Barcelona-ES,-0.0
2639,PZ 50 (Köln)-DE,Madrid-ES,-0.0
2640,PZ 50 (Köln)-DE,Araba (Vitoria)-ES,-0.0
2641,PZ 04 (Radefeld/Leipzig)-DE,Barcelona-ES,-0.0
2642,PZ 04 (Radefeld/Leipzig)-DE,Madrid-ES,-0.0
2643,PZ 04 (Radefeld/Leipzig)-DE,Araba (Vitoria)-ES,-0.0
2644,PZ 90 (Feucht/Nürnberg)-DE,Barcelona-ES,-0.0
2645,PZ 90 (Feucht/Nürnberg)-DE,Madrid-ES,-0.0
2646,PZ 90 (Feucht/Nürnberg)-DE,Araba (Vitoria)-ES,-0.0
2647,PZ 77 (Lahr)-DE,Barcelona-ES,1143.0
2648,PZ 77 (Lahr)-DE,Madrid-ES,-0.0
2649,PZ 77 (Lahr)-DE,Araba (Vitoria)-ES,-0.0
2650,PZ 93 (Regensburg)-DE,Barcelona-ES,-0.0
2651,PZ 93 (Regensburg)-DE,Madrid-ES,-0.0
2652,PZ 93 (Regensburg)-DE,Araba (Vitoria)-ES,-0.0
2653,PZ 21 (Hamburg)-DE,Barcelona-ES,-0.0
2654,PZ 21 (Hamburg)-DE,Madrid-ES,-0.0
2655,PZ 21 (Hamburg)-DE,Araba (Vitoria)-ES,-0.0
2656,PZ 46 (Dorsten)-DE,Barcelona-ES,-0.0
2657,PZ 46 (Dorsten)-DE,Madrid-ES,-0.0
2658,PZ 46 (Dorsten)-DE,Araba (Vitoria)-ES,-0.0
2659,PZ 58 (Hagen)-DE,Barcelona-ES,-0.0
2660,PZ 58 (Hagen)-DE,Madrid-ES,-0.0
2661,PZ 58 (Hagen)-DE,Araba (Vitoria)-ES,-0.0
2662,PZ 08 (Neumark)-DE,Barcelona-ES,-0.0
2663,PZ 08 (Neumark)-DE,Madrid-ES,-0.0
2664,PZ 08 (Neumark)-DE,Araba (Vitoria)-ES,-0.0
2665,PZ 47 (Krefeld)-DE,Barcelona-ES,-0.0
2666,PZ 47 (Krefeld)-DE,Madrid-ES,-0.0
2667,PZ 47 (Krefeld)-DE,Araba (Vitoria)-ES,-0.0
2668,PZ 15 (Rüdersdorf)-DE,Barcelona-ES,-0.0
2669,PZ 15 (Rüdersdorf)-DE,Madrid-ES,-0.0
2670,PZ 15 (Rüdersdorf)-DE,Araba (Vitoria)-ES,-0.0
2671,PZ 24 (Neumünster)-DE,Barcelona-ES,-0.0
2672,PZ 24 (Neumünster)-DE,Madrid-ES,-0.0
2673,PZ 24 (Neumünster)-DE,Araba (Vitoria)-ES,-0.0
2674,PZ 44 (Bochum) [im Bau]-DE,Barcelona-ES,-0.0
2675,PZ 44 (Bochum) [im Bau]-DE,Madrid-ES,-0.0
2676,PZ 44 (Bochum) [im Bau]-DE,Araba (Vitoria)-ES,-0.0
2677,PZ 67 (Speyer)-DE,Combs la ville-FR,-0.0
2678,PZ 50 (Köln)-DE,Combs la ville-FR,939.0
2679,PZ 04 (Radefeld/Leipzig)-DE,Combs la ville-FR,-0.0
2680,PZ 90 (Feucht/Nürnberg)-DE,Combs la ville-FR,-0.0
2681,PZ 77 (Lahr)-DE,Combs la ville-FR,-0.0
2682,PZ 93 (Regensburg)-DE,Combs la ville-FR,-0.0
2683,PZ 21 (Hamburg)-DE,Combs la ville-FR,-0.0
2684,PZ 46 (Dorsten)-DE,Combs la ville-FR,-0.0
2685,PZ 58 (Hagen)-DE,Combs la ville-FR,-0.0
2686,PZ 08 (Neumark)-DE,Combs la ville-FR,-0.0
2687,PZ 47 (Krefeld)-DE,Combs la ville-FR,-0.0
2688,PZ 15 (Rüdersdorf)-DE,Combs la ville-FR,-0.0
2689,PZ 24 (Neumünster)-DE,Combs la ville-FR,-0.0
2690,PZ 44 (Bochum) [im Bau]-DE,Combs la ville-FR,-0.0
2691,PZ 67 (Speyer)-DE,Slough-GB,-0.0
2692,PZ 67 (Speyer)-DE,Ryton Gateway-GB,-0.0
2693,PZ 50 (Köln)-DE,Slough-GB,-0.0
2694,PZ 50 (Köln)-DE,Ryton Gateway-GB,-0.0
2695,PZ 04 (Radefeld/Leipzig)-DE,Slough-GB,-0.0
2696,PZ 04 (Radefeld/Leipzig)-DE,Ryton Gateway-GB,-0.0
2697,PZ 90 (Feucht/Nürnberg)-DE,Slough-GB,-0.0
2698,PZ 90 (Feucht/Nürnberg)-DE,Ryton Gateway-GB,-0.0
2699,PZ 77 (Lahr)-DE,Slough-GB,-0.0
2700,PZ 77 (Lahr)-DE,Ryton Gateway-GB,-0.0
2701,PZ 93 (Regensburg)-DE,Slough-GB,-0.0
2702,PZ 93 (Regensburg)-DE,Ryton Gateway-GB,-0.0
2703,PZ 21 (Hamburg)-DE,Slough-GB,-0.0
2704,PZ 21 (Hamburg)-DE,Ryton Gateway-GB,-0.0
2705,PZ 46 (Dorsten)-DE,Slough-GB,-0.0
2706,PZ 46 (Dorsten)-DE,Ryton Gateway-GB,-0.0
2707,PZ 58 (Hagen)-DE,Slough-GB,-0.0
2708,PZ 58 (Hagen)-DE,Ryton Gateway-GB,-0.0
2709,PZ 08 (Neumark)-DE,Slough-GB,-0.0
2710,PZ 08 (Neumark)-DE,Ryton Gateway-GB,-0.0
2711,PZ 47 (Krefeld)-DE,Slough-GB,2000.0
2712,PZ 47 (Krefeld)-DE,Ryton Gateway-GB,-0.0
2713,PZ 15 (Rüdersdorf)-DE,Slough-GB,-0.0
2714,PZ 15 (Rüdersdorf)-DE,Ryton Gateway-GB,-0.0
2715,PZ 24 (Neumünster)-DE,Slough-GB,-0.0
2716,PZ 24 (Neumünster)-DE,Ryton Gateway-GB,-0.0
2717,PZ 44 (Bochum) [im Bau]-DE,Slough-GB,-0.0
2718,PZ 44 (Bochum) [im Bau]-DE,Ryton Gateway-GB,-0.0
2719,PZ 67 (Speyer)-DE,Spata-GR,-0.0
2720,PZ 50 (Köln)-DE,Spata-GR,-0.0
2721,PZ 04 (Radefeld/Leipzig)-DE,Spata-GR,-0.0
2722,PZ 90 (Feucht/Nürnberg)-DE,Spata-GR,-0.0
2723,PZ 77 (Lahr)-DE,Spata-GR,-0.0
2724,PZ 93 (Regensburg)-DE,Spata-GR,-0.0
2725,PZ 21 (Hamburg)-DE,Spata-GR,-0.0
2726,PZ 46 (Dorsten)-DE,Spata-GR,-0.0
2727,PZ 58 (Hagen)-DE,Spata-GR,-0.0
2728,PZ 08 (Neumark)-DE,Spata-GR,-0.0
2729,PZ 47 (Krefeld)-DE,Spata-GR,-0.0
2730,PZ 15 (Rüdersdorf)-DE,Spata-GR,-0.0
2731,PZ 24 (Neumünster)-DE,Spata-GR,-0.0
2732,PZ 44 (Bochum) [im Bau]-DE,Spata-GR,-0.0
2733,PZ 67 (Speyer)-DE,Zagreb-HR,-0.0
2734,PZ 50 (Köln)-DE,Zagreb-HR,-0.0
2735,PZ 04 (Radefeld/Leipzig)-DE,Zagreb-HR,-0.0
2736,PZ 90 (Feucht/Nürnberg)-DE,Zagreb-HR,102.0
2737,PZ 77 (Lahr)-DE,Zagreb-HR,-0.0
2738,PZ 93 (Regensburg)-DE,Zagreb-HR,-0.0
2739,PZ 21 (Hamburg)-DE,Zagreb-HR,-0.0
2740,PZ 46 (Dorsten)-DE,Zagreb-HR,-0.0
2741,PZ 58 (Hagen)-DE,Zagreb-HR,-0.0
2742,PZ 08 (Neumark)-DE,Zagreb-HR,-0.0
2743,PZ 47 (Krefeld)-DE,Zagreb-HR,-0.0
2744,PZ 15 (Rüdersdorf)-DE,Zagreb-HR,-0.0
2745,PZ 24 (Neumünster)-DE,Zagreb-HR,-0.0
2746,PZ 44 (Bochum) [im Bau]-DE,Zagreb-HR,-0.0
2747,PZ 67 (Speyer)-DE,Budapest OLK-HU,-0.0
2748,PZ 67 (Speyer)-DE,Budapest NPKK (OE)-HU,-0.0
2749,PZ 50 (Köln)-DE,Budapest OLK-HU,-0.0
2750,PZ 50 (Köln)-DE,Budapest NPKK (OE)-HU,-0.0
2751,PZ 04 (Radefeld/Leipzig)-DE,Budapest OLK-HU,-0.0
2752,PZ 04 (Radefeld/Leipzig)-DE,Budapest NPKK (OE)-HU,-0.0
2753,PZ 90 (Feucht/Nürnberg)-DE,Budapest OLK-HU,28.0
2754,PZ 90 (Feucht/Nürnberg)-DE,Budapest NPKK (OE)-HU,-0.0
2755,PZ 77 (Lahr)-DE,Budapest OLK-HU,-0.0
2756,PZ 77 (Lahr)-DE,Budapest NPKK (OE)-HU,-0.0
2757,PZ 93 (Regensburg)-DE,Budapest OLK-HU,2000.0
2758,PZ 93 (Regensburg)-DE,Budapest NPKK (OE)-HU,-0.0
2759,PZ 21 (Hamburg)-DE,Budapest OLK-HU,-0.0
2760,PZ 21 (Hamburg)-DE,Budapest NPKK (OE)-HU,-0.0
2761,PZ 46 (Dorsten)-DE,Budapest OLK-HU,-0.0
2762,PZ 46 (Dorsten)-DE,Budapest NPKK (OE)-HU,-0.0
2763,PZ 58 (Hagen)-DE,Budapest OLK-HU,-0.0
2764,PZ 58 (Hagen)-DE,Budapest NPKK (OE)-HU,-0.0
2765,PZ 08 (Neumark)-DE,Budapest OLK-HU,-0.0
2766,PZ 08 (Neumark)-DE,Budapest NPKK (OE)-HU,-0.0
2767,PZ 47 (Krefeld)-DE,Budapest OLK-HU,-0.0
2768,PZ 47 (Krefeld)-DE,Budapest NPKK (OE)-HU,-0.0
2769,PZ 15 (Rüdersdorf)-DE,Budapest OLK-HU,-0.0
2770,PZ 15 (Rüdersdorf)-DE,Budapest NPKK (OE)-HU,-0.0
2771,PZ 24 (Neumünster)-DE,Budapest OLK-HU,-0.0
2772,PZ 24 (Neumünster)-DE,Budapest NPKK (OE)-HU,-0.0
2773,PZ 44 (Bochum) [im Bau]-DE,Budapest OLK-HU,-0.0
2774,PZ 44 (Bochum) [im Bau]-DE,Budapest NPKK (OE)-HU,-0.0
2775,PZ 67 (Speyer)-DE,Portlaoise-IE,-0.0
2776,PZ 67 (Speyer)-DE,Dublin-IE,-0.0
2777,PZ 50 (Köln)-DE,Portlaoise-IE,-0.0
2778,PZ 50 (Köln)-DE,Dublin-IE,-0.0
2779,PZ 04 (Radefeld/Leipzig)-DE,Portlaoise-IE,-0.0
2780,PZ 04 (Radefeld/Leipzig)-DE,Dublin-IE,-0.0
2781,PZ 90 (Feucht/Nürnberg)-DE,Portlaoise-IE,-0.0
2782,PZ 90 (Feucht/Nürnberg)-DE,Dublin-IE,-0.0
2783,PZ 77 (Lahr)-DE,Portlaoise-IE,-0.0
2784,PZ 77 (Lahr)-DE,Dublin-IE,-0.0
2785,PZ 93 (Regensburg)-DE,Portlaoise-IE,-0.0
2786,PZ 93 (Regensburg)-DE,Dublin-IE,-0.0
