,0,1,2
900,PZ 58 (Hagen)-DE,Liesing-AT,-0.0
901,PZ 58 (Hagen)-DE,Wundschuh-AT,-0.0
902,PZ 08 (Neumark)-DE,Hub Wien I-AT,-0.0
903,PZ 08 (Neumark)-DE,Hub Wien II-AT,-0.0
904,PZ 08 (Neumark)-DE,Hub Graz-AT,-0.0
905,PZ 08 (Neumark)-DE,Hagenbrunn-AT,-0.0
906,PZ 08 (Neumark)-DE,Allhaming-AT,-0.0
907,PZ 08 (Neumark)-DE,Enns-AT,-0.0
908,PZ 08 (Neumark)-DE,Wernberg-AT,-0.0
909,PZ 08 (Neumark)-DE,Wals-AT,-0.0
910,PZ 08 (Neumark)-DE,Hall in Tirol-AT,-0.0
911,PZ 08 (Neumark)-DE,Liesing-AT,-0.0
912,PZ 08 (Neumark)-DE,Wundschuh-AT,-0.0
913,PZ 47 (Krefeld)-DE,Hub Wien I-AT,-0.0
914,PZ 47 (Krefeld)-DE,Hub Wien II-AT,-0.0
915,PZ 47 (Krefeld)-DE,Hub Graz-AT,-0.0
916,PZ 47 (Krefeld)-DE,Hagenbrunn-AT,-0.0
917,PZ 47 (Krefeld)-DE,Allhaming-AT,-0.0
918,PZ 47 (Krefeld)-DE,Enns-AT,-0.0
919,PZ 47 (Krefeld)-DE,Wernberg-AT,-0.0
920,PZ 47 (Krefeld)-DE,Wals-AT,-0.0
921,PZ 47 (Krefeld)-DE,Hall in Tirol-AT,-0.0
922,PZ 47 (Krefeld)-DE,Liesing-AT,-0.0
923,PZ 47 (Krefeld)-DE,Wundschuh-AT,-0.0
924,PZ 15 (Rüdersdorf)-DE,Hub Wien I-AT,-0.0
925,PZ 15 (Rüdersdorf)-DE,Hub Wien II-AT,-0.0
926,PZ 15 (Rüdersdorf)-DE,Hub Graz-AT,-0.0
927,PZ 15 (Rüdersdorf)-DE,Hagenbrunn-AT,-0.0
928,PZ 15 (Rüdersdorf)-DE,Allhaming-AT,-0.0
929,PZ 15 (Rüdersdorf)-DE,Enns-AT,-0.0
930,PZ 15 (Rüdersdorf)-DE,Wernberg-AT,-0.0
931,PZ 15 (Rüdersdorf)-DE,Wals-AT,-0.0
932,PZ 15 (Rüdersdorf)-DE,Hall in Tirol-AT,-0.0
933,PZ 15 (Rüdersdorf)-DE,Liesing-AT,-0.0
934,PZ 15 (Rüdersdorf)-DE,Wundschuh-AT,-0.0
935,PZ 24 (Neumünster)-DE,Hub Wien I-AT,-0.0
936,PZ 24 (Neumünster)-DE,Hub Wien II-AT,-0.0
937,PZ 24 (Neumünster)-DE,Hub Graz-AT,-0.0
938,PZ 24 (Neumünster)-DE,Hagenbrunn-AT,-0.0
939,PZ 24 (Neumünster)-DE,Allhaming-AT,-0.0
940,PZ 24 (Neumünster)-DE,Enns-AT,-0.0
941,PZ 24 (Neumünster)-DE,Wernberg-AT,-0.0
942,PZ 24 (Neumünster)-DE,Wals-AT,-0.0
943,PZ 24 (Neumünster)-DE,Hall in Tirol-AT,-0.0
944,PZ 24 (Neumünster)-DE,Liesing-AT,-0.0
945,PZ 24 (Neumünster)-DE,Wundschuh-AT,-0.0
946,PZ 44 (Bochum) [im Bau]-DE,Hub Wien I-AT,-0.0
947,PZ 44 (Bochum) [im Bau]-DE,Hub Wien II-AT,-0.0
948,PZ 44 (Bochum) [im Bau]-DE,Hub Graz-AT,-0.0
949,PZ 44 (Bochum) [im Bau]-DE,Hagenbrunn-AT,-0.0
950,PZ 44 (Bochum) [im Bau]-DE,Allhaming-AT,-0.0
951,PZ 44 (Bochum) [im Bau]-DE,Enns-AT,-0.0
952,PZ 44 (Bochum) [im Bau]-DE,Wernberg-AT,-0.0
953,PZ 44 (Bochum) [im Bau]-DE,Wals-AT,-0.0
954,PZ 44 (Bochum) [im Bau]-DE,Hall in Tirol-AT,-0.0
955,PZ 44 (Bochum) [im Bau]-DE,Liesing-AT,-0.0
956,PZ 44 (Bochum) [im Bau]-DE,Wundschuh-AT,-0.0
957,PZ 67 (Speyer)-DE,Brüssel-BE,-0.0
958,PZ 50 (Köln)-DE,Brüssel-BE,-0.0
959,PZ 04 (Radefeld/Leipzig)-DE,Brüssel-BE,-0.0
960,PZ 90 (Feucht/Nürnberg)-DE,Brüssel-BE,-0.0
961,PZ 77 (Lahr)-DE,Brüssel-BE,-0.0
962,PZ 93 (Regensburg)-DE,Brüssel-BE,-0.0
963,PZ 21 (Hamburg)-DE,Brüssel-BE,-0.0
964,PZ 46 (Dorsten)-DE,Brüssel-BE,-0.0
965,PZ 58 (Hagen)-DE,Brüssel-BE,-0.0
966,PZ 08 (Neumark)-DE,Brüssel-BE,-0.0
967,PZ 47 (Krefeld)-DE,Brüssel-BE,1.0
968,PZ 15 (Rüdersdorf)-DE,Brüssel-BE,-0.0
969,PZ 24 (Neumünster)-DE,Brüssel-BE,-0.0
970,PZ 44 (Bochum) [im Bau]-DE,Brüssel-BE,-0.0
971,PZ 67 (Speyer)-DE,Sofia-BG,-0.0
972,PZ 50 (Köln)-DE,Sofia-BG,-0.0
973,PZ 04 (Radefeld/Leipzig)-DE,Sofia-BG,-0.0
974,PZ 90 (Feucht/Nürnberg)-DE,Sofia-BG,0.0
975,PZ 77 (Lahr)-DE,Sofia-BG,-0.0
976,PZ 93 (Regensburg)-DE,Sofia-BG,1.0
977,PZ 21 (Hamburg)-DE,Sofia-BG,-0.0
978,PZ 46 (Dorsten)-DE,Sofia-BG,-0.0
979,PZ 58 (Hagen)-DE,Sofia-BG,-0.0
980,PZ 08 (Neumark)-DE,Sofia-BG,-0.0
981,PZ 47 (Krefeld)-DE,Sofia-BG,-0.0
982,PZ 15 (Rüdersdorf)-DE,Sofia-BG,-0.0
983,PZ 24 (Neumünster)-DE,Sofia-BG,-0.0
984,PZ 44 (Bochum) [im Bau]-DE,Sofia-BG,-0.0
985,PZ 67 (Speyer)-DE,Brno-CZ,-0.0
986,PZ 67 (Speyer)-DE,Ostrava-CZ,-0.0
987,PZ 67 (Speyer)-DE,Krupka 1-CZ,-0.0
988,PZ 67 (Speyer)-DE,Plzen 1-CZ,-0.0
989,PZ 67 (Speyer)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
990,PZ 67 (Speyer)-DE,Ricany -CZ,-0.0
991,PZ 67 (Speyer)-DE,Zlin-CZ,-0.0
992,PZ 67 (Speyer)-DE,Olomouc-CZ,-0.0
993,PZ 50 (Köln)-DE,Brno-CZ,-0.0
994,PZ 50 (Köln)-DE,Ostrava-CZ,-0.0
995,PZ 50 (Köln)-DE,Krupka 1-CZ,-0.0
996,PZ 50 (Köln)-DE,Plzen 1-CZ,-0.0
997,PZ 50 (Köln)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
998,PZ 50 (Köln)-DE,Ricany -CZ,-0.0
999,PZ 50 (Köln)-DE,Zlin-CZ,-0.0
1000,PZ 50 (Köln)-DE,Olomouc-CZ,-0.0
1001,PZ 04 (Radefeld/Leipzig)-DE,Brno-CZ,-0.0
1002,PZ 04 (Radefeld/Leipzig)-DE,Ostrava-CZ,-0.0
1003,PZ 04 (Radefeld/Leipzig)-DE,Krupka 1-CZ,1.0
1004,PZ 04 (Radefeld/Leipzig)-DE,Plzen 1-CZ,-0.0
1005,PZ 04 (Radefeld/Leipzig)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
1006,PZ 04 (Radefeld/Leipzig)-DE,Ricany -CZ,-0.0
1007,PZ 04 (Radefeld/Leipzig)-DE,Zlin-CZ,-0.0
1008,PZ 04 (Radefeld/Leipzig)-DE,Olomouc-CZ,-0.0
1009,PZ 90 (Feucht/Nürnberg)-DE,Brno-CZ,-0.0
1010,PZ 90 (Feucht/Nürnberg)-DE,Ostrava-CZ,-0.0
1011,PZ 90 (Feucht/Nürnberg)-DE,Krupka 1-CZ,-0.0
1012,PZ 90 (Feucht/Nürnberg)-DE,Plzen 1-CZ,-0.0
1013,PZ 90 (Feucht/Nürnberg)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
1014,PZ 90 (Feucht/Nürnberg)-DE,Ricany -CZ,-0.0
1015,PZ 90 (Feucht/Nürnberg)-DE,Zlin-CZ,-0.0
1016,PZ 90 (Feucht/Nürnberg)-DE,Olomouc-CZ,-0.0
1017,PZ 77 (Lahr)-DE,Brno-CZ,-0.0
1018,PZ 77 (Lahr)-DE,Ostrava-CZ,-0.0
1019,PZ 77 (Lahr)-DE,Krupka 1-CZ,-0.0
1020,PZ 77 (Lahr)-DE,Plzen 1-CZ,-0.0
1021,PZ 77 (Lahr)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
1022,PZ 77 (Lahr)-DE,Ricany -CZ,-0.0
1023,PZ 77 (Lahr)-DE,Zlin-CZ,-0.0
1024,PZ 77 (Lahr)-DE,Olomouc-CZ,-0.0
1025,PZ 93 (Regensburg)-DE,Brno-CZ,-0.0
1026,PZ 93 (Regensburg)-DE,Ostrava-CZ,-0.0
1027,PZ 93 (Regensburg)-DE,Krupka 1-CZ,-0.0
1028,PZ 93 (Regensburg)-DE,Plzen 1-CZ,0.0
1029,PZ 93 (Regensburg)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
1030,PZ 93 (Regensburg)-DE,Ricany -CZ,-0.0
1031,PZ 93 (Regensburg)-DE,Zlin-CZ,-0.0
1032,PZ 93 (Regensburg)-DE,Olomouc-CZ,-0.0
1033,PZ 21 (Hamburg)-DE,Brno-CZ,-0.0
1034,PZ 21 (Hamburg)-DE,Ostrava-CZ,-0.0
1035,PZ 21 (Hamburg)-DE,Krupka 1-CZ,-0.0
1036,PZ 21 (Hamburg)-DE,Plzen 1-CZ,-0.0
1037,PZ 21 (Hamburg)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
1038,PZ 21 (Hamburg)-DE,Ricany -CZ,-0.0
1039,PZ 21 (Hamburg)-DE,Zlin-CZ,-0.0
1040,PZ 21 (Hamburg)-DE,Olomouc-CZ,-0.0
1041,PZ 46 (Dorsten)-DE,Brno-CZ,-0.0
1042,PZ 46 (Dorsten)-DE,Ostrava-CZ,-0.0
1043,PZ 46 (Dorsten)-DE,Krupka 1-CZ,-0.0
1044,PZ 46 (Dorsten)-DE,Plzen 1-CZ,-0.0
1045,PZ 46 (Dorsten)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
1046,PZ 46 (Dorsten)-DE,Ricany -CZ,-0.0
1047,PZ 46 (Dorsten)-DE,Zlin-CZ,-0.0
1048,PZ 46 (Dorsten)-DE,Olomouc-CZ,-0.0
1049,PZ 58 (Hagen)-DE,Brno-CZ,-0.0
1050,PZ 58 (Hagen)-DE,Ostrava-CZ,-0.0
1051,PZ 58 (Hagen)-DE,Krupka 1-CZ,-0.0
1052,PZ 58 (Hagen)-DE,Plzen 1-CZ,-0.0
1053,PZ 58 (Hagen)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
1054,PZ 58 (Hagen)-DE,Ricany -CZ,-0.0
1055,PZ 58 (Hagen)-DE,Zlin-CZ,-0.0
1056,PZ 58 (Hagen)-DE,Olomouc-CZ,-0.0
1057,PZ 08 (Neumark)-DE,Brno-CZ,-0.0
1058,PZ 08 (Neumark)-DE,Ostrava-CZ,-0.0
1059,PZ 08 (Neumark)-DE,Krupka 1-CZ,-0.0
1060,PZ 08 (Neumark)-DE,Plzen 1-CZ,-0.0
1061,PZ 08 (Neumark)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
1062,PZ 08 (Neumark)-DE,Ricany -CZ,-0.0
1063,PZ 08 (Neumark)-DE,Zlin-CZ,-0.0
1064,PZ 08 (Neumark)-DE,Olomouc-CZ,-0.0
1065,PZ 47 (Krefeld)-DE,Brno-CZ,-0.0
1066,PZ 47 (Krefeld)-DE,Ostrava-CZ,-0.0
1067,PZ 47 (Krefeld)-DE,Krupka 1-CZ,-0.0
1068,PZ 47 (Krefeld)-DE,Plzen 1-CZ,-0.0
1069,PZ 47 (Krefeld)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
1070,PZ 47 (Krefeld)-DE,Ricany -CZ,-0.0
1071,PZ 47 (Krefeld)-DE,Zlin-CZ,-0.0
1072,PZ 47 (Krefeld)-DE,Olomouc-CZ,-0.0
1073,PZ 15 (Rüdersdorf)-DE,Brno-CZ,-0.0
1074,PZ 15 (Rüdersdorf)-DE,Ostrava-CZ,-0.0
1075,PZ 15 (Rüdersdorf)-DE,Krupka 1-CZ,-0.0
1076,PZ 15 (Rüdersdorf)-DE,Plzen 1-CZ,-0.0
1077,PZ 15 (Rüdersdorf)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
1078,PZ 15 (Rüdersdorf)-DE,Ricany -CZ,-0.0
1079,PZ 15 (Rüdersdorf)-DE,Zlin-CZ,-0.0
1080,PZ 15 (Rüdersdorf)-DE,Olomouc-CZ,-0.0
1081,PZ 24 (Neumünster)-DE,Brno-CZ,-0.0
1082,PZ 24 (Neumünster)-DE,Ostrava-CZ,-0.0
1083,PZ 24 (Neumünster)-DE,Krupka 1-CZ,-0.0
1084,PZ 24 (Neumünster)-DE,Plzen 1-CZ,-0.0
1085,PZ 24 (Neumünster)-DE,Hradec Kralove - Brezhrad-CZ,-0.0
1086,PZ 24 (Neumünster)-DE,Ricany -CZ,-0.0
1087,PZ 24 (Neumünster)-DE,Zlin-CZ,-0.0
1088,PZ 24 (Neumünster)-DE,Olomouc-CZ,-0.0
1089,PZ 44 (Bochum) [im Bau]-DE,Brno-CZ,-0.0
1090,PZ 44 (Bochum) [im Bau]-DE,Ostrava-CZ,-0.0
1091,PZ 44 (Bochum) [im Bau]-DE,Krupka 1-CZ,-0.0
1092,PZ 44 (Bochum) [im Bau]-DE,Plzen 1-CZ,-0.0
1093,PZ 44 (Bochum) [im Bau]-DE,Hradec Kralove - Brezhrad-CZ,-0.0
1094,PZ 44 (Bochum) [im Bau]-DE,Ricany -CZ,-0.0
1095,PZ 44 (Bochum) [im Bau]-DE,Zlin-CZ,-0.0
1096,PZ 44 (Bochum) [im Bau]-DE,Olomouc-CZ,-0.0
1097,PZ 67 (Speyer)-DE,Kolding-DK,-0.0
1098,PZ 50 (Köln)-DE,Kolding-DK,-0.0
1099,PZ 04 (Radefeld/Leipzig)-DE,Kolding-DK,-0.0
1100,PZ 90 (Feucht/Nürnberg)-DE,Kolding-DK,-0.0
1101,PZ 77 (Lahr)-DE,Kolding-DK,-0.0
1102,PZ 93 (Regensburg)-DE,Kolding-DK,-0.0
1103,PZ 21 (Hamburg)-DE,Kolding-DK,1.0
1104,PZ 46 (Dorsten)-DE,Kolding-DK,0.0
1105,PZ 58 (Hagen)-DE,Kolding-DK,0.0
1106,PZ 08 (Neumark)-DE,Kolding-DK,-0.0
1107,PZ 47 (Krefeld)-DE,Kolding-DK,-0.0
1108,PZ 15 (Rüdersdorf)-DE,Kolding-DK,-0.0
1109,PZ 24 (Neumünster)-DE,Kolding-DK,-0.0
1110,PZ 44 (Bochum) [im Bau]-DE,Kolding-DK,0.0
1111,PZ 67 (Speyer)-DE,Barcelona-ES,-0.0
1112,PZ 67 (Speyer)-DE,Madrid-ES,-0.0
1113,PZ 67 (Speyer)-DE,Araba (Vitoria)-ES,-0.0
1114,PZ 50 (Köln)-DE,Barcelona-ES,-0.0
1115,PZ 50 (Köln)-DE,Madrid-ES,-0.0
1116,PZ 50 (Köln)-DE,Araba (Vitoria)-ES,-0.0
1117,PZ 04 (Radefeld/Leipzig)-DE,Barcelona-ES,-0.0
1118,PZ 04 (Radefeld/Leipzig)-DE,Madrid-ES,-0.0
1119,PZ 04 (Radefeld/Leipzig)-DE,Araba (Vitoria)-ES,-0.0
1120,PZ 90 (Feucht/Nürnberg)-DE,Barcelona-ES,-0.0
1121,PZ 90 (Feucht/Nürnberg)-DE,Madrid-ES,-0.0
1122,PZ 90 (Feucht/Nürnberg)-DE,Araba (Vitoria)-ES,-0.0
1123,PZ 77 (Lahr)-DE,Barcelona-ES,1.0
1124,PZ 77 (Lahr)-DE,Madrid-ES,-0.0
1125,PZ 77 (Lahr)-DE,Araba (Vitoria)-ES,-0.0
1126,PZ 93 (Regensburg)-DE,Barcelona-ES,-0.0
1127,PZ 93 (Regensburg)-DE,Madrid-ES,-0.0
1128,PZ 93 (Regensburg)-DE,Araba (Vitoria)-ES,-0.0
1129,PZ 21 (Hamburg)-DE,Barcelona-ES,-0.0
1130,PZ 21 (Hamburg)-DE,Madrid-ES,-0.0
1131,PZ 21 (Hamburg)-DE,Araba (Vitoria)-ES,-0.0
1132,PZ 46 (Dorsten)-DE,Barcelona-ES,-0.0
1133,PZ 46 (Dorsten)-DE,Madrid-ES,-0.0
1134,PZ 46 (Dorsten)-DE,Araba (Vitoria)-ES,-0.0
1135,PZ 58 (Hagen)-DE,Barcelona-ES,-0.0
1136,PZ 58 (Hagen)-DE,Madrid-ES,-0.0
1137,PZ 58 (Hagen)-DE,Araba (Vitoria)-ES,-0.0
1138,PZ 08 (Neumark)-DE,Barcelona-ES,-0.0
1139,PZ 08 (Neumark)-DE,Madrid-ES,-0.0
1140,PZ 08 (Neumark)-DE,Araba (Vitoria)-ES,-0.0
1141,PZ 47 (Krefeld)-DE,Barcelona-ES,-0.0
1142,PZ 47 (Krefeld)-DE,Madrid-ES,-0.0
1143,PZ 47 (Krefeld)-DE,Araba (Vitoria)-ES,-0.0
1144,PZ 15 (Rüdersdorf)-DE,Barcelona-ES,-0.0
1145,PZ 15 (Rüdersdorf)-DE,Madrid-ES,-0.0
1146,PZ 15 (Rüdersdorf)-DE,Araba (Vitoria)-ES,-0.0
1147,PZ 24 (Neumünster)-DE,Barcelona-ES,-0.0
1148,PZ 24 (Neumünster)-DE,Madrid-ES,-0.0
1149,PZ 24 (Neumünster)-DE,Araba (Vitoria)-ES,-0.0
1150,PZ 44 (Bochum) [im Bau]-DE,Barcelona-ES,-0.0
1151,PZ 44 (Bochum) [im Bau]-DE,Madrid-ES,-0.0
1152,PZ 44 (Bochum) [im Bau]-DE,Araba (Vitoria)-ES,-0.0
1153,PZ 67 (Speyer)-DE,Combs la ville-FR,-0.0
1154,PZ 50 (Köln)-DE,Combs la ville-FR,1.0
1155,PZ 04 (Radefeld/Leipzig)-DE,Combs la ville-FR,-0.0
1156,PZ 90 (Feucht/Nürnberg)-DE,Combs la ville-FR,-0.0
1157,PZ 77 (Lahr)-DE,Combs la ville-FR,-0.0
1158,PZ 93 (Regensburg)-DE,Combs la ville-FR,-0.0
1159,PZ 21 (Hamburg)-DE,Combs la ville-FR,-0.0
1160,PZ 46 (Dorsten)-DE,Combs la ville-FR,-0.0
1161,PZ 58 (Hagen)-DE,Combs la ville-FR,-0.0
1162,PZ 08 (Neumark)-DE,Combs la ville-FR,-0.0
1163,PZ 47 (Krefeld)-DE,Combs la ville-FR,-0.0
1164,PZ 15 (Rüdersdorf)-DE,Combs la ville-FR,-0.0
1165,PZ 24 (Neumünster)-DE,Combs la ville-FR,-0.0
1166,PZ 44 (Bochum) [im Bau]-DE,Combs la ville-FR,-0.0
1167,PZ 67 (Speyer)-DE,Slough-GB,-0.0
1168,PZ 67 (Speyer)-DE,Ryton Gateway-GB,-0.0
1169,PZ 50 (Köln)-DE,Slough-GB,-0.0
1170,PZ 50 (Köln)-DE,Ryton Gateway-GB,-0.0
1171,PZ 04 (Radefeld/Leipzig)-DE,Slough-GB,-0.0
1172,PZ 04 (Radefeld/Leipzig)-DE,Ryton Gateway-GB,-0.0
1173,PZ 90 (Feucht/Nürnberg)-DE,Slough-GB,-0.0
1174,PZ 90 (Feucht/Nürnberg)-DE,Ryton Gateway-GB,-0.0
1175,PZ 77 (Lahr)-DE,Slough-GB,-0.0
1176,PZ 77 (Lahr)-DE,Ryton Gateway-GB,-0.0
1177,PZ 93 (Regensburg)-DE,Slough-GB,-0.0
1178,PZ 93 (Regensburg)-DE,Ryton Gateway-GB,-0.0
1179,PZ 21 (Hamburg)-DE,Slough-GB,-0.0
1180,PZ 21 (Hamburg)-DE,Ryton Gateway-GB,-0.0
1181,PZ 46 (Dorsten)-DE,Slough-GB,-0.0
1182,PZ 46 (Dorsten)-DE,Ryton Gateway-GB,-0.0
1183,PZ 58 (Hagen)-DE,Slough-GB,-0.0
1184,PZ 58 (Hagen)-DE,Ryton Gateway-GB,-0.0
1185,PZ 08 (Neumark)-DE,Slough-GB,-0.0
1186,PZ 08 (Neumark)-DE,Ryton Gateway-GB,-0.0
1187,PZ 47 (Krefeld)-DE,Slough-GB,1.0
1188,PZ 47 (Krefeld)-DE,Ryton Gateway-GB,-0.0
1189,PZ 15 (Rüdersdorf)-DE,Slough-GB,-0.0
1190,PZ 15 (Rüdersdorf)-DE,Ryton Gateway-GB,-0.0
1191,PZ 24 (Neumünster)-DE,Slough-GB,-0.0
1192,PZ 24 (Neumünster)-DE,Ryton Gateway-GB,-0.0
1193,PZ 44 (Bochum) [im Bau]-DE,Slough-GB,-0.0
1194,PZ 44 (Bochum) [im Bau]-DE,Ryton Gateway-GB,-0.0
1195,PZ 67 (Speyer)-DE,Spata-GR,0.0
1196,PZ 50 (Köln)-DE,Spata-GR,-0.0
1197,PZ 04 (Radefeld/Leipzig)-DE,Spata-GR,-0.0
1198,PZ 90 (Feucht/Nürnberg)-DE,Spata-GR,-0.0
1199,PZ 77 (Lahr)-DE,Spata-GR,-0.0
1200,PZ 93 (Regensburg)-DE,Spata-GR,-0.0
1201,PZ 21 (Hamburg)-DE,Spata-GR,0.0
1202,PZ 46 (Dorsten)-DE,Spata-GR,-0.0
1203,PZ 58 (Hagen)-DE,Spata-GR,-0.0
1204,PZ 08 (Neumark)-DE,Spata-GR,-0.0
1205,PZ 47 (Krefeld)-DE,Spata-GR,-0.0
1206,PZ 15 (Rüdersdorf)-DE,Spata-GR,-0.0
1207,PZ 24 (Neumünster)-DE,Spata-GR,0.0
1208,PZ 44 (Bochum) [im Bau]-DE,Spata-GR,-0.0
1209,PZ 67 (Speyer)-DE,Zagreb-HR,-0.0
1210,PZ 50 (Köln)-DE,Zagreb-HR,0.0
1211,PZ 04 (Radefeld/Leipzig)-DE,Zagreb-HR,-0.0
1212,PZ 90 (Feucht/Nürnberg)-DE,Zagreb-HR,1.0
1213,PZ 77 (Lahr)-DE,Zagreb-HR,-0.0
1214,PZ 93 (Regensburg)-DE,Zagreb-HR,-0.0
1215,PZ 21 (Hamburg)-DE,Zagreb-HR,0.0
1216,PZ 46 (Dorsten)-DE,Zagreb-HR,0.0
1217,PZ 58 (Hagen)-DE,Zagreb-HR,0.0
1218,PZ 08 (Neumark)-DE,Zagreb-HR,-0.0
1219,PZ 47 (Krefeld)-DE,Zagreb-HR,0.0
1220,PZ 15 (Rüdersdorf)-DE,Zagreb-HR,0.0
1221,PZ 24 (Neumünster)-DE,Zagreb-HR,0.0
1222,PZ 44 (Bochum) [im Bau]-DE,Zagreb-HR,0.0
1223,PZ 67 (Speyer)-DE,Budapest OLK-HU,-0.0
1224,PZ 67 (Speyer)-DE,Budapest NPKK (OE)-HU,-0.0
1225,PZ 50 (Köln)-DE,Budapest OLK-HU,-0.0
1226,PZ 50 (Köln)-DE,Budapest NPKK (OE)-HU,-0.0
1227,PZ 04 (Radefeld/Leipzig)-DE,Budapest OLK-HU,-0.0
1228,PZ 04 (Radefeld/Leipzig)-DE,Budapest NPKK (OE)-HU,-0.0
1229,PZ 90 (Feucht/Nürnberg)-DE,Budapest OLK-HU,-0.0
1230,PZ 90 (Feucht/Nürnberg)-DE,Budapest NPKK (OE)-HU,-0.0
1231,PZ 77 (Lahr)-DE,Budapest OLK-HU,-0.0
1232,PZ 77 (Lahr)-DE,Budapest NPKK (OE)-HU,-0.0
1233,PZ 93 (Regensburg)-DE,Budapest OLK-HU,1.0
1234,PZ 93 (Regensburg)-DE,Budapest NPKK (OE)-HU,-0.0
1235,PZ 21 (Hamburg)-DE,Budapest OLK-HU,-0.0
1236,PZ 21 (Hamburg)-DE,Budapest NPKK (OE)-HU,-0.0
1237,PZ 46 (Dorsten)-DE,Budapest OLK-HU,-0.0
1238,PZ 46 (Dorsten)-DE,Budapest NPKK (OE)-HU,-0.0
1239,PZ 58 (Hagen)-DE,Budapest OLK-HU,-0.0
1240,PZ 58 (Hagen)-DE,Budapest NPKK (OE)-HU,-0.0
1241,PZ 08 (Neumark)-DE,Budapest OLK-HU,-0.0
1242,PZ 08 (Neumark)-DE,Budapest NPKK (OE)-HU,-0.0
1243,PZ 47 (Krefeld)-DE,Budapest OLK-HU,-0.0
1244,PZ 47 (Krefeld)-DE,Budapest NPKK (OE)-HU,-0.0
1245,PZ 15 (Rüdersdorf)-DE,Budapest OLK-HU,-0.0
1246,PZ 15 (Rüdersdorf)-DE,Budapest NPKK (OE)-HU,-0.0
1247,PZ 24 (Neumünster)-DE,Budapest OLK-HU,-0.0
1248,PZ 24 (Neumünster)-DE,Budapest NPKK (OE)-HU,-0.0
1249,PZ 44 (Bochum) [im Bau]-DE,Budapest OLK-HU,-0.0
1250,PZ 44 (Bochum) [im Bau]-DE,Budapest NPKK (OE)-HU,-0.0
1251,PZ 67 (Speyer)-DE,Portlaoise-IE,-0.0
1252,PZ 67 (Speyer)-DE,Dublin-IE,-0.0
1253,PZ 50 (Köln)-DE,Portlaoise-IE,-0.0
1254,PZ 50 (Köln)-DE,Dublin-IE,-0.0
1255,PZ 04 (Radefeld/Leipzig)-DE,Portlaoise-IE,-0.0
1256,PZ 04 (Radefeld/Leipzig)-DE,Dublin-IE,-0.0
1257,PZ 90 (Feucht/Nürnberg)-DE,Portlaoise-IE,-0.0
1258,PZ 90 (Feucht/Nürnberg)-DE,Dublin-IE,-0.0
1259,PZ 77 (Lahr)-DE,Portlaoise-IE,-0.0
1260,PZ 77 (Lahr)-DE,Dublin-IE,-0.0
1261,PZ 93 (Regensburg)-DE,Portlaoise-IE,-0.0
1262,PZ 93 (Regensburg)-DE,Dublin-IE,-0.0
1263,PZ 21 (Hamburg)-DE,Portlaoise-IE,-0.0
1264,PZ 21 (Hamburg)-DE,Dublin-IE,-0.0
1265,PZ 46 (Dorsten)-DE,Portlaoise-IE,-0.0
1266,PZ 46 (Dorsten)-DE,Dublin-IE,-0.0
1267,PZ 58 (Hagen)-DE,Portlaoise-IE,-0.0
1268,PZ 58 (Hagen)-DE,Dublin-IE,-0.0
1269,PZ 08 (Neumark)-DE,Portlaoise-IE,-0.0
1270,PZ 08 (Neumark)-DE,Dublin-IE,-0.0
1271,PZ 47 (Krefeld)-DE,Portlaoise-IE,-0.0
1272,PZ 47 (Krefeld)-DE,Dublin-IE,-0.0
1273,PZ 15 (Rüdersdorf)-DE,Portlaoise-IE,-0.0
1274,PZ 15 (Rüdersdorf)-DE,Dublin-IE,-0.0
1275,PZ 24 (Neumünster)-DE,Portlaoise-IE,-0.0
1276,PZ 24 (Neumünster)-DE,Dublin-IE,-0.0
1277,PZ 44 (Bochum) [im Bau]-DE,Portlaoise-IE,-0.0
1278,PZ 44 (Bochum) [im Bau]-DE,Dublin-IE,-0.0
1279,PZ 67 (Speyer)-DE,Kaunas-LT,-0.0
1280,PZ 50 (Köln)-DE,Kaunas-LT,-0.0
1281,PZ 04 (Radefeld/Leipzig)-DE,Kaunas-LT,-0.0
1282,PZ 90 (Feucht/Nürnberg)-DE,Kaunas-LT,-0.0
1283,PZ 77 (Lahr)-DE,Kaunas-LT,-0.0
1284,PZ 93 (Regensburg)-DE,Kaunas-LT,-0.0
1285,PZ 21 (Hamburg)-DE,Kaunas-LT,-0.0
1286,PZ 46 (Dorsten)-DE,Kaunas-LT,0.0
1287,PZ 58 (Hagen)-DE,Kaunas-LT,-0.0
1288,PZ 08 (Neumark)-DE,Kaunas-LT,-0.0
1289,PZ 47 (Krefeld)-DE,Kaunas-LT,-0.0
1290,PZ 15 (Rüdersdorf)-DE,Kaunas-LT,-0.0
