,Origin Country,Destination Country,From,To,Distance,Duration,est_tt
226,BG,CZ,Sofia-BG,Brno-CZ,1090.912,10.5,24.099999999999998
227,BG,CZ,Sofia-BG,Ostrava-CZ,1245.917,11.9,26.06
228,BG,CZ,Sofia-BG,Krupka 1-CZ,1384.405,13.266666666666667,27.973333333333333
229,BG,CZ,Sofia-BG,Plzen 1-CZ,1375.943,13.0,27.599999999999998
230,BG,CZ,Sofia-BG,Hradec Kralove - Brezhrad-CZ,1237.838,12.666666666666668,27.133333333333333
231,BG,DE,Sofia-BG,PZ 67 (Speyer)-DE,1680.87,15.533333333333335,31.146666666666665
232,BG,DE,Sofia-BG,PZ 50 (Köln)-DE,1861.676,16.833333333333332,32.96666666666666
233,BG,DE,Sofia-BG,PZ 04 (Radefeld/Leipzig)-DE,1545.549,14.466666666666665,29.65333333333333
234,BG,DE,Sofia-BG,PZ 90 (Feucht/Nürnberg)-DE,1450.429,13.566666666666666,28.39333333333333
235,BG,DE,Sofia-BG,PZ 77 (Lahr)-DE,1710.931,15.600000000000001,31.24
236,BG,DE,Sofia-BG,PZ 93 (Regensburg)-DE,1353.286,12.783333333333333,27.296666666666663
237,BG,DE,Sofia-BG,PZ 21 (Hamburg)-DE,1922.713,17.466666666666665,41.85333333333333
238,BG,DE,Sofia-BG,PZ 46 (Dorsten)-DE,1939.573,17.433333333333334,41.806666666666665
239,BG,DE,Sofia-BG,PZ 58 (Hagen)-DE,1874.728,16.933333333333334,33.10666666666667
240,BG,DE,Sofia-BG,PZ 08 (Neumark)-DE,1505.161,14.683333333333334,29.956666666666663
241,BG,DE,Sofia-BG,PZ 47 (Krefeld)-DE,1924.819,17.283333333333335,41.59666666666667
242,BG,DE,Sofia-BG,PZ 15 (Rüdersdorf)-DE,1642.374,15.3,30.819999999999997
243,BG,DK,Sofia-BG,Kolding-DK,2065.379,20.733333333333334,46.42666666666667
244,BG,ES,Sofia-BG,Barcelona-ES,2360.357,21.8,47.919999999999995
245,BG,ES,Sofia-BG,Madrid-ES,2973.255,27.2,63.48
246,BG,ES,Sofia-BG,Araba (Vitoria)-ES,2720.001,24.983333333333334,52.376666666666665
247,BG,FL,Sofia-BG,Lieto (Turku)-FL,2891.844,33.03333333333333,71.64666666666668
248,BG,FL,Sofia-BG,Vantaa (Helsinki)-FL,2745.563,31.85,69.99000000000001
249,BG,FR,Sofia-BG,Combs la ville-FR,2176.029,19.8,45.12
250,BG,GB,Sofia-BG,Slough-GB,2475.58,23.233333333333334,49.92666666666666
251,BG,GB,Sofia-BG,Ryton Gateway-GB,2875.99,26.866666666666667,63.01333333333333
252,BG,GR,Sofia-BG,Spata-GR,803.7,7.916666666666666,12.483333333333333
253,BG,HR,Sofia-BG,Zagreb-HR,784.935,7.866666666666667,12.413333333333334
254,BG,HU,Sofia-BG,Budapest OLK-HU,779.374,7.683333333333334,12.156666666666666
